time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-14 00:00:00+00:00,4,3,0,0
2024-12-15 00:00:00+00:00,1,1,0,0
2024-12-20 00:00:00+00:00,1,1,0,0
2024-12-21 00:00:00+00:00,5,3,0,0
2024-12-22 00:00:00+00:00,3,2,0,0
2024-12-23 00:00:00+00:00,3,1,0,0
2024-12-24 00:00:00+00:00,1,1,0,0
2024-12-26 00:00:00+00:00,2,1,0,0
2024-12-27 00:00:00+00:00,2,1,0,0
2024-12-29 00:00:00+00:00,1,1,0,0
2025-01-01 00:00:00+00:00,1,1,0,0
2025-01-03 00:00:00+00:00,1,1,0,0
2025-01-04 00:00:00+00:00,1,1,0,0
2025-01-08 00:00:00+00:00,1,1,0,0
2025-01-09 00:00:00+00:00,1,1,0,0
2025-01-10 00:00:00+00:00,2,1,0,0
2025-01-11 00:00:00+00:00,1,1,0,0
2025-01-13 00:00:00+00:00,4,2,0,0
2025-01-18 00:00:00+00:00,4,2,0,0
2025-01-20 00:00:00+00:00,1,1,0,0
2025-01-22 00:00:00+00:00,0,0,1,1
2025-01-23 00:00:00+00:00,2,2,0,0
2025-01-24 00:00:00+00:00,2,1,0,0
2025-01-25 00:00:00+00:00,3,1,0,0
2025-01-28 00:00:00+00:00,0,0,1,1
2025-01-29 00:00:00+00:00,2,1,0,0
2025-01-30 00:00:00+00:00,1,1,0,0
2025-01-31 00:00:00+00:00,3,2,0,0
2025-02-01 00:00:00+00:00,4,2,0,0
2025-02-02 00:00:00+00:00,5,2,0,0
2025-02-03 00:00:00+00:00,5,2,0,0
2025-02-04 00:00:00+00:00,5,2,0,0
2025-02-05 00:00:00+00:00,4,2,0,0
2025-02-06 00:00:00+00:00,5,3,0,0
2025-02-07 00:00:00+00:00,6,3,0,0
2025-02-08 00:00:00+00:00,1,1,0,0
2025-02-09 00:00:00+00:00,5,3,0,0
2025-02-10 00:00:00+00:00,1,1,0,0
2025-02-11 00:00:00+00:00,3,2,0,0
2025-02-12 00:00:00+00:00,1,1,0,0
2025-02-13 00:00:00+00:00,1,1,0,0
2025-02-14 00:00:00+00:00,2,2,0,0
2025-02-15 00:00:00+00:00,5,2,0,0
